Phish,url,response url,https,urlLength:<=50,urlLength:<=100,urlLength:>100,Special_char,Title tag,Description tag,Keywords tag,SEO tag name=title,SEO tag name=description,SEO tag name=keywords,SEO tag property=og:title,SEO tag property=og:description,SEO tag property=og:keywords,SEO tag property=og:site,Corp_Rate_All:20,Corp_Rate_All:40,Corp_Rate_All:60,Corp_Rate_All:80,Corp_Rate_All:100,Corp_Rate_Link:20,Corp_Rate_Link:40,Corp_Rate_Link:60,Corp_Rate_Link:80,Corp_Rate_Link:100,Corp_Rate_Script:20,Corp_Rate_Script:40,Corp_Rate_Script:60,Corp_Rate_Script:80,Corp_Rate_Script:100,Corp_Rate_Img:20,Corp_Rate_Img:40,Corp_Rate_Img:60,Corp_Rate_Img:80,Corp_Rate_Img:100,Is_gverify,Is_msverify,Is_twitter,facebook,line,gTLD,HTML_Length<10000
1,https://novoempresta.vercel.app/,https://novoempresta.vercel.app/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://exodus-wallet.global.ssl.fastly.net//exodus.html,https://exodus-wallet.global.ssl.fastly.net//exodus.html,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://jximedia.com/fr/gta.php,https://provial.cl/de/strato/auth/login.php,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://triboz.com.br/Mac/index.php?emp=redacted@abuse.ionos.com,https://triboz.com.br/Mac/index.php?emp=redacted@abuse.ionos.com,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://beneficios-prombanproduction.vercel.app/,https://beneficios-prombanproduction.vercel.app/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://excellentorganicshop.com/count/temp/time/?zonealldom=aaaa@example.jp,https://excellentorganicshop.com/cgi-sys/suspendedpage.cgi?zonealldom=aaaa@example.jp,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://ipfs.io/ipfs/bafkreicbfraar7276wutlutlrolpji5uy23yrpqr3jdlpkifhafxremwdu?eta=,https://ipfs.io/ipfs/bafkreicbfraar7276wutlutlrolpji5uy23yrpqr3jdlpkifhafxremwdu?eta=,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://twcroadrunnersyu.weebly.com/,https://twcroadrunnersyu.weebly.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://sp62332.sitebeat.crazydomains.com/,https://sp62332.sitebeat.crazydomains.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,https://sp181607.sitebeat.crazydomains.com/,https://sp181607.sitebeat.crazydomains.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://mailauthenticationteam.weebly.com/,https://mailauthenticationteam.weebly.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://mail-organized-update.weebly.com/,https://mail-organized-update.weebly.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://firstcitizens-org.weebly.com/,https://firstcitizens-org.weebly.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://wehbmalmtz.vercel.app/?89814f65-4c33-43bf-9da6-d75601d37375,https://wehbmalmtz.vercel.app/?89814f65-4c33-43bf-9da6-d75601d37375,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://app.biaresolvetudo.info,https://app.biaresolvetudo.info/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://astar-degens-testing.webflow.io/,https://astar-degens-testing.webflow.io/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,https://sage-dusk-77ba3d.netlify.app/,https://sage-dusk-77ba3d.netlify.app/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://zonfhev65anki.mocha.app/#x@x.com,https://zonfhev65anki.mocha.app/#x@x.com,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://defiflux.netlify.app/,https://defiflux.netlify.app/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1,https://www.genspark.ai/api/files/s/ZdxClRN3,https://public.gensparkspace.com/api/files/s/ZdxClRN3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://www.dropbox.com/scl/fi/r3p8iyvejbppg5qfyahxx/Untitled.paper?rlkey=zh923h6p3do287ojr5l96xmv4&st=m1vl9gvk&dl=0,https://www.dropbox.com/scl/fi/r3p8iyvejbppg5qfyahxx/Untitled.paper?rlkey=zh923h6p3do287ojr5l96xmv4&st=m1vl9gvk&dl=0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://mailserviceatt.makeweb.co/,https://mailserviceatt.makeweb.co/,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,https://bafkreiaq3pljos4ltygvhnewtlebhqwsqymrhxjb6e4xbx34z5m6dewyp4.ipfs.dweb.link/,https://bafkreiaq3pljos4ltygvhnewtlebhqwsqymrhxjb6e4xbx34z5m6dewyp4.ipfs.dweb.link/,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://www.jotform.com/app/253386503514153,https://www.jotform.com/app/253386503514153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://dfhgjkg.blob.core.windows.net/rtyudfhfh/index.html,https://dfhgjkg.blob.core.windows.net/rtyudfhfh/index.html,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://gsupplements.vercel.app/,https://gsupplements.vercel.app/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1,https://package-notice.com/,https://package-notice.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://package-notice.com/index.php,https://package-notice.com/index.php,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://corfuseafish.com/jp#,http://ww25.corfuseafish.com/jp?subid1=20251214-0628-1706-a3f8-29f504bbbcb0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://ulyspeage-co.com/,https://ulyspeage-co.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://ulyspeage-co.com/info,https://ulyspeage-co.com/info,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://www.ulyspeage-co.com/,https://www.ulyspeage-co.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://msrumbrella.com,https://msrumbrella.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://hmnvv.com%E2%88%95EsrXRl%E2%88%95zXIrzdWlq%E2%88%95KNuUDxAL%E2%88%95WYbDVa%E2%88%95bKfvYf@wtwyrqh.qfg7yyok.cn/,https://hmnvv.com%E2%88%95EsrXRl%E2%88%95zXIrzdWlq%E2%88%95KNuUDxAL%E2%88%95WYbDVa%E2%88%95bKfvYf@wtwyrqh.qfg7yyok.cn/,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://afemaicollegeonline.com/web,https://afemaicollegeonline.com/web/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://myaccracity.com/plala.or.jp/plala.or.jp/,https://myaccracity.com/plala.or.jp/plala.or.jp/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://sportseye.com.pk/Softaccount/Sites/index.html,https://sportseye.com.pk/cgi-sys/suspendedpage.cgi,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://inofwumu.com%E2%88%95ksdTLKr%E2%88%95pIDUFdG%E2%88%95mqZMVR@zktltod.cn/JyofXYd/profile/Ho7IL3sRXn/xi1k-btw/product/kuA8Zp1VXMV-3/9_w8LS/billing/iyuBY/product/tO0Nq6JwyFvZo/_dfdE/wishlist?page=w4rS&amp;category=7EomU&amp;clickid=EqwlJGco2_Rz,https://inofwumu.com%E2%88%95ksdTLKr%E2%88%95pIDUFdG%E2%88%95mqZMVR@zktltod.cn/JyofXYd/profile/Ho7IL3sRXn/xi1k-btw/product/kuA8Zp1VXMV-3/9_w8LS/billing/iyuBY/product/tO0Nq6JwyFvZo/_dfdE/wishlist?page=w4rS&amp;category=7EomU&amp;clickid=EqwlJGco2_Rz,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://public-crypto-ledger-en.typedream.app/,https://public-crypto-ledger-en.typedream.app/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,http://lngresarbhd.webcindario.com,http://lngresarbhd.webcindario.com/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://lngresarbhd.webcindario.com/,https://lngresarbhd.webcindario.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://get-now-helpsnet.com/,https://get-now-helpsnet.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://get-now-helpsnet.com/captcha,https://get-now-helpsnet.com/captcha,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://ntflx-cuentas.com/,https://ntflx-cuentas.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://ntflx-cuentas.com/captcha,https://ntflx-cuentas.com/captcha,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://www.ntflx-cuentas.com/captcha,https://www.ntflx-cuentas.com/captcha,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,http://kuccoinl0giin.godaddysites.com,https://kuccoinl0giin.godaddysites.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,https://trzriostrt.kesug.com/,https://trzriostrt.kesug.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://tantantatan.com/QTeuUe,https://tantantatan.com/QTeuUe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://csmeifengji.com/QTeuUe,https://csmeifengji.com/QTeuUe,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://www1.shogunmonitor.com/cuscatlanhn/index.html,https://www1.shogunmonitor.com/cuscatlanhn/index.html,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://exodus-ten-five-sigma-dfasf-98457-343564-goa.vercel.app,https://exodus-ten-five-sigma-dfasf-98457-343564-goa.vercel.app/,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://support-lledgerstart.webflow.io/,https://support-lledgerstart.webflow.io/,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://trezosiofsatrt.webflow.io/,https://trezosiofsatrt.webflow.io/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,https://trexurwzlts.webflow.io/,https://trexurwzlts.webflow.io/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,https://zimbra-veri03.weebly.com/,https://zimbra-veri03.weebly.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://webmail-venturecomm-net.weebly.com/,https://webmail-venturecomm-net.weebly.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://understandingnewgraded.weebly.com/,https://understandingnewgraded.weebly.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://online-sharepointmsn-live.weebly.com/,https://online-sharepointmsn-live.weebly.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://attmailcenter-106813.weeblysite.com/,https://attmailcenter-106813.weeblysite.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://093421tr.weebly.com/,https://093421tr.weebly.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://www.skynetsystemsugx.com/app,https://www.skynetsystemsugx.com/app/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://ipfs.io/ipfs/bafkreifrn2epr26pgeac2mrskziu35ixajxsn33ga27k4og5q7azq5sphe,https://ipfs.io/ipfs/bafkreifrn2epr26pgeac2mrskziu35ixajxsn33ga27k4og5q7azq5sphe,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://tko.swa.mybluehost.me/DHL-UK/,https://tko.swa.mybluehost.me/cgi-sys/suspendedpage.cgi,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://flamita.click/,https://flamita.click/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://ledger-us-live-login.vercel.app/,https://ledger-us-live-login.vercel.app/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://zxf.zmk.mybluehost.me/wp-content/tabsan/NRD/a7af852/Sign_in.php,https://zxf.zmk.mybluehost.me/cgi-sys/suspendedpage.cgi,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://magenta-tenets-857917.framer.app/,https://magenta-tenets-857917.framer.app/,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,http://u96704po.beget.tech/,http://u96704po.beget.tech/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,http://allegrolokalnie.67013.click,http://allegrolokalnie.67013.click/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,http://allegrolokalnie.78626.me,http://allegrolokalnie.78626.me/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://magentai.qpon/index.html/,https://magentai.qpon/index.html/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,http://metamask.tasheeltheqa.com/,http://metamask.tasheeltheqa.com/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://souma-g.heteml.net/hinet-net-tw-web-mail/csg2000-hinet-net/webmail-hinet-net-mailService/hinet-net-mail/M_main_2_move_mail-hinet_net/,https://souma-g.heteml.net/hinet-net-tw-web-mail/csg2000-hinet-net/webmail-hinet-net-mailService/hinet-net-mail/M_main_2_move_mail-hinet_net/,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://lvgseguranca.com.br/wp-content/we/83773922.html,https://lvgseguranca.com.br/wp-content/we/83773922.html,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://redirection-colis.com/captcha.php,https://redirection-colis.com/captcha.php,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://uu.edu.et/CH/Identifizierung/CSS/,https://uu.edu.et/CH/Identifizierung/CSS/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://www.assistance-amelienligne.com/,https://www.assistance-amelienligne.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,http://allegrolokalnie.pl-oferta-7940917288.shop/,http://allegrolokalnie.pl-oferta-7940917288.shop/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://app.bia-resolve.digital,https://app.bia-resolve.digital/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://gsuplementosbrasil.vercel.app/,https://gsuplementosbrasil.vercel.app/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1,https://zimbrasitesnotification.weebly.com/,https://zimbrasitesnotification.weebly.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://courrielweb66.weebly.com/,https://courrielweb66.weebly.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://pdfonlineproductlcatalogue.weebly.com/,https://pdfonlineproductlcatalogue.weebly.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://scanned.page/p/R1x0KV,https://scanned.page/p/R1x0KV,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,https://cred-pichicha.webcindario.com/,https://cred-pichicha.webcindario.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,http://edrfcszref.endoftheinternet.org/,https://login-sella.safeaccount2645.com/index.html,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://v0-nuemprestimos.vercel.app,https://v0-nuemprestimos.vercel.app/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://novofeiraoficial.vercel.app/ofertas,https://novofeiraoficial.vercel.app/ofertas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://ipfs.io/ipfs/bafkreigndhqmidlj2vhc2rrhicd6aujrad4q72kai5d3tm2yjs6asxobji/#x@x.com,https://ipfs.io/ipfs/bafkreigndhqmidlj2vhc2rrhicd6aujrad4q72kai5d3tm2yjs6asxobji/#x@x.com,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://tueviengroup.com//wp/wagwedyu/jgjklk/index.php#[x@x.com],https://tueviengroup.com//wp/wagwedyu/jgjklk/index.php#%5Bx@x.com%5D,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://mfa.mifrou.my.id/kQavFi@C7xdI/$x@x.com,https://mfa.mifrou.my.id/kQavFi@C7xdI/$x@x.com,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://shoppeeofertass.vercel.app/,https://shoppeeofertass.vercel.app/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://www.genspark.ai/api/files/s/lP0Km1Vs,https://public.gensparkspace.com/api/files/s/lP0Km1Vs,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://docs.zoom.us/doc/SNzm00KcSPaZgbPGek6kuA,https://docs.zoom.us/doc/SNzm00KcSPaZgbPGek6kuA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,https://independent-popup-718824.framer.app/page,https://independent-popup-718824.framer.app/page,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,https://extended-subtasks-691866.framer.app/,https://extended-subtasks-691866.framer.app/,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
